mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__colsample_bylevel,param_xgbclassifier__colsample_bytree,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__n_estimators,param_xgbclassifier__reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.045788812637329104,0.00399926812411548,0.00801844596862793,0.00015505109386419573,0.4,0.5,0.01,3,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.75642965204236,0.7367624810892587,0.7575757575757576,0.696969696969697,0.7696969696969697,0.7434869114748086,0.02554230404324915,39
0.043193626403808597,0.0019686859094450128,0.008053731918334962,0.000239475643960899,0.4,0.5,0.01,3,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.75642965204236,0.7367624810892587,0.7575757575757576,0.696969696969697,0.7696969696969697,0.7434869114748086,0.02554230404324915,39
0.05859174728393555,0.009167874120801724,0.008984804153442383,0.0008058905311426638,0.4,0.5,0.01,3,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.7715582450832073,0.7745839636913767,0.7712121212121212,0.7196969696969697,0.7787878787878788,0.7631678356943108,0.021904973930385926,31
0.05720286369323731,0.0038692733303445867,0.00852060317993164,0.0007732639740425352,0.4,0.5,0.01,3,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7715582450832073,0.7745839636913767,0.7712121212121212,0.7196969696969697,0.7787878787878788,0.7631678356943108,0.021904973930385926,31
0.03952317237854004,0.001729132715892753,0.008617353439331055,0.0018567867405612903,0.4,0.5,0.05,2,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.7745839636913767,0.783661119515885,0.7818181818181819,0.7348484848484849,0.7772727272727272,0.7704368954293311,0.01808245294415874,25
0.03893589973449707,0.002598965776876047,0.0077244281768798825,0.00011245813912897176,0.4,0.5,0.05,2,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.7745839636913767,0.783661119515885,0.7818181818181819,0.7348484848484849,0.7772727272727272,0.7704368954293311,0.01808245294415874,25
0.04809336662292481,0.0036704583767341375,0.008025693893432616,0.0001787634078802309,0.4,0.5,0.05,2,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.7806354009077155,0.7957639939485628,0.7742424242424243,0.7363636363636363,0.7803030303030303,0.7734616971530739,0.01986219502626523,24
0.04743375778198242,0.0006326234645169938,0.008230113983154297,0.000489539117848539,0.4,0.5,0.05,2,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7806354009077155,0.7957639939485628,0.7742424242424243,0.7363636363636363,0.7833333333333333,0.7740677577591344,0.020106430665946647,23
0.04464879035949707,0.002670321245498491,0.008540487289428711,0.00048029356424092234,0.4,0.5,0.05,3,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.7851739788199698,0.8048411497730711,0.7954545454545454,0.7606060606060606,0.796969696969697,0.7886090863246688,0.015337597059613989,12
0.04574928283691406,0.0023504424179689454,0.011409330368041991,0.004761834965302732,0.4,0.5,0.05,3,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.7881996974281392,0.8063540090771558,0.7954545454545454,0.7606060606060606,0.796969696969697,0.7895168019071196,0.015568299299029514,11
0.053870010375976565,0.005575608899875563,0.00857996940612793,0.0002122332501729635,0.4,0.5,0.05,3,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.8018154311649016,0.8078668683812406,0.8106060606060606,0.7651515151515151,0.796969696969697,0.7964819144546829,0.016366960213743953,5
0.052312469482421874,0.0021112695371169276,0.00869145393371582,0.0007373654711237181,0.4,0.5,0.05,3,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7987897125567323,0.8139183055975794,0.8106060606060606,0.7666666666666667,0.7984848484848485,0.7976931187823774,0.016700124780649077,3
0.041355562210083005,0.002822028292985661,0.007994651794433594,0.0004738194102905264,0.5,0.4,0.01,2,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.6626323751891074,0.642965204236006,0.740909090909091,0.6242424242424243,0.6636363636363637,0.6668770916425983,0.039746069176319586,63
0.04068937301635742,0.0035411445515526,0.01016983985900879,0.0022407313937751264,0.5,0.4,0.01,2,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.6626323751891074,0.642965204236006,0.740909090909091,0.6242424242424243,0.6636363636363637,0.6668770916425983,0.039746069176319586,63
0.04790477752685547,0.0018594295181551196,0.007603931427001953,0.0002776777332595772,0.5,0.4,0.01,2,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.7004538577912254,0.686838124054463,0.7333333333333333,0.6530303030303031,0.703030303030303,0.6953371842479255,0.026042956792972343,57
0.049901390075683595,0.0023959321181416886,0.0076426506042480465,0.000328380015245898,0.5,0.4,0.01,2,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7004538577912254,0.6883509833585476,0.7318181818181818,0.6530303030303031,0.703030303030303,0.6953367258057123,0.025514336396024226,58
0.051171302795410156,0.007212861947704172,0.009404897689819336,0.0012777533257639262,0.5,0.4,0.01,3,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.7670196671709532,0.7518910741301059,0.7606060606060606,0.6924242424242424,0.7484848484848485,0.7440851785632422,0.026638587556203616,37
0.05226120948791504,0.012339737402295426,0.008933019638061524,0.001407089901223676,0.5,0.4,0.01,3,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.7670196671709532,0.7518910741301059,0.7575757575757576,0.6893939393939394,0.7484848484848485,0.7428730573511209,0.027466565287707592,42
0.05477728843688965,0.0022496383708790714,0.00832366943359375,0.0004429243828794125,0.5,0.4,0.01,3,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.773071104387292,0.7609682299546142,0.7651515151515151,0.7,0.759090909090909,0.751656351716866,0.02627193734928037,35
0.05437464714050293,0.002036477983069629,0.008666896820068359,0.000803944176478305,0.5,0.4,0.01,3,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7745839636913767,0.7609682299546142,0.7621212121212121,0.6984848484848485,0.759090909090909,0.7510498326685922,0.026842286947917154,36
0.04191579818725586,0.003999007336230731,0.007856988906860351,0.0005060470281008287,0.5,0.4,0.05,2,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.7503782148260212,0.7413010590015129,0.7863636363636364,0.6954545454545454,0.7333333333333333,0.7413661577958098,0.029251997893649292,46
0.041037988662719724,0.005422858736682522,0.008195590972900391,0.00026228763265921445,0.5,0.4,0.05,2,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.7503782148260212,0.7413010590015129,0.7878787878787878,0.6954545454545454,0.7348484848484849,0.7419722184018703,0.029641747007005146,44
0.04707355499267578,0.0011688003163510853,0.008337879180908203,0.00018651829063812822,0.5,0.4,0.05,2,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.75642965204236,0.789712556732224,0.7863636363636364,0.7136363636363636,0.7727272727272727,0.7637738963003713,0.027680258365565896,29
0.049449729919433597,0.0034025068794469988,0.009444046020507812,0.0018336417032661222,0.5,0.4,0.05,2,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.75642965204236,0.7881996974281392,0.7863636363636364,0.7136363636363636,0.7727272727272727,0.7634713244395543,0.02740193943136844,30
0.048184680938720706,0.0033056152980352853,0.01023101806640625,0.004218524771581282,0.5,0.4,0.05,3,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.789712556732224,0.7881996974281392,0.8015151515151515,0.7348484848484849,0.7878787878787878,0.7804309356805575,0.02334213628621929,14
0.04355978965759277,0.001212298144186924,0.008192777633666992,0.00012785817344627406,0.5,0.4,0.05,3,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.5, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.789712556732224,0.7881996974281392,0.806060606060606,0.7363636363636363,0.7893939393939394,0.781946087195709,0.023724106037156613,13
